Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00148319624061584,1100,0.0013208
1110,8.22986827325821E-4,1110,7.452E-4
1120,0.00143608018708229,1120,0.001318
1130,0.00161552104253769,1130,0.0014988
1140,0.00135173570218086,1140,0.0012644
1150,8.57721880626678E-4,1150,8.072E-4
1160,0.00167092350554466,1160,0.001578
1170,0.00162250359649658,1170,0.0015328
1180,8.29520478439331E-4,1180,7.828E-4
1190,7.26482306957245E-4,1190,6.84E-4
1200,0.00112476470351219,1200,0.0010564
1210,8.63841681289673E-4,1210,8.096E-4
1220,9.63496458721161E-4,1220,9.016E-4
1230,0.00119424484777451,1230,0.001116
1240,0.00145559597969055,1240,0.00136
1250,9.00854960250855E-4,1250,8.416E-4
1260,0.00125849333782196,1260,0.0011752
1270,0.0014328659055233,1270,0.001338
1280,0.00118680515980721,1280,0.0011084
1290,0.00155116556396484,1290,0.0014572
1300,0.00130586393623352,1300,0.0012448
1310,0.00107916673564911,1310,0.0010488
1320,0.00106081206536293,1320,0.0010508
1330,0.0014168,1330,0.0014168
1340,0.00132462368130684,1340,0.00131
1350,7.84478215694428E-4,1350,7.544E-4
1360,0.00170706995029449,1360,0.0015884
1370,0.00136217113642693,1370,0.0012388
1380,0.00137301150784492,1380,0.0012308
1390,0.00119928606777191,1390,0.0010676
1400,0.00203620174040794,1400,0.0018036
1410,0.00162994716491699,1410,0.0014416
1420,0.0021100206184864,1420,0.0018596
1430,0.00229126266002655,1430,0.002004
1440,0.00225938442397118,1440,0.0019516
1450,0.00232840858974457,1450,0.0019804
1460,0.00188017780275345,1460,0.0015724
1470,0.00231907975749969,1470,0.0019016
1480,0.00261661871352196,1480,0.0021012
1490,0.00288264444065094,1490,0.002264
1500,0.00272501815795898,1500,0.002094
