Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00103639572561264,1100,9.2292E-4
1110,0.00107973397925377,1110,9.7768E-4
1120,9.63285107584E-4,1120,8.8408E-4
1130,0.00106912397362709,1130,9.9188E-4
1140,8.79675897803307E-4,1140,8.2284E-4
1150,0.00112056390787125,1150,0.00105456
1160,9.61808135967255E-4,1160,9.0832E-4
1170,0.00108244531431198,1170,0.0010226
1180,9.37014803085327E-4,1180,8.8424E-4
1190,9.88695686988831E-4,1190,9.3088E-4
1200,0.00102468151330948,1200,9.624E-4
1210,9.20435261793137E-4,1210,8.6264E-4
1220,9.63539204792976E-4,1220,9.0164E-4
1230,0.00114506250619411,1230,0.00107004
1240,0.00122689616429329,1240,0.00114632
1250,0.00111450829920769,1250,0.0010412
1260,9.61946388273239E-4,1260,8.9828E-4
1270,0.00116372699717045,1270,0.00108668
1280,9.68803057193756E-4,1280,9.048E-4
1290,0.00120056723144531,1290,0.00112784
1300,0.00118274681576729,1300,0.00112744
1310,0.00118066273756027,1310,0.00114744
1320,0.00109513601875305,1320,0.0010848
1330,9.9968E-4,1330,9.9968E-4
1340,0.0013842418585968,1340,0.00136896
1350,0.0013639771818161,1350,0.00131168
1360,0.00129756231124878,1360,0.00120736
1370,0.00153691785664082,1370,0.00139772
1380,0.00158219831151009,1380,0.00141832
1390,0.00148084195014954,1390,0.00131824
1400,0.0015162455009079,1400,0.00134304
1410,0.00143389219932556,1410,0.0012682
1420,0.00155494313592911,1420,0.0013704
1430,0.00165295621399879,1430,0.00144572
1440,0.0018417757185936,1440,0.00159088
1450,0.00163303695960999,1450,0.00138896
1460,0.00214338356333733,1460,0.00179252
1470,0.00212727030006409,1470,0.00174432
1480,0.00222360288162231,1480,0.0017856
1490,0.00244388151032925,1490,0.0019194
1500,0.0024699023223877,1500,0.00189796
