Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00287431034030914,1100,0.0025596
1110,0.00257453957576752,1110,0.0023312
1120,0.00289831054449081,1120,0.00266
1130,0.00306246222715378,1130,0.0028412
1140,0.00290787813186645,1140,0.00272
1150,0.00271130221829414,1150,0.0025516
1160,0.00247355976486206,1160,0.002336
1170,0.0033347699180603,1170,0.0031504
1180,0.00306121456069946,1180,0.0028888
1190,0.00288808580274582,1190,0.0027192
1200,0.00279977401018143,1200,0.0026296
1210,0.00285144578690529,1210,0.0026724
1220,0.0032401522436142,1220,0.003032
1230,0.00331606266512871,1230,0.0030988
1240,0.00266802180747986,1240,0.0024928
1250,0.00272825466098785,1250,0.0025488
1260,0.0028451030462265,1260,0.0026568
1270,0.0032962341234684,1270,0.003078
1280,0.0032520431535244,1280,0.0030372
1290,0.00284557767333984,1290,0.0026732
1300,0.00283035098004341,1300,0.002698
1310,0.00317000083827972,1310,0.0030808
1320,0.00296235908317566,1320,0.0029344
1330,0.0024504,1330,0.0024504
1340,0.00320700493712425,1340,0.0031716
1350,0.00249028158926964,1350,0.0023948
1360,0.0035069948764801,1360,0.0032632
1370,0.00302343054304123,1370,0.0027496
1380,0.00360811538915634,1380,0.0032344
1390,0.00295799931964874,1390,0.0026332
1400,0.00322387319245338,1400,0.0028556
1410,0.00332185403060913,1410,0.002938
1420,0.00277856447114944,1420,0.0024488
1430,0.00283732406044006,1430,0.0024816
1440,0.00260762322020531,1440,0.0022524
1450,0.0028588963476181,1450,0.0024316
1460,0.00362691128931046,1460,0.0030332
1470,0.0037186253663063,1470,0.0030492
1480,0.00404871062316894,1480,0.0032512
1490,0.00360228694853783,1490,0.0028292
1500,0.00389674993896484,1500,0.0029944
