Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00380811308549881,1100,0.00339116
1110,0.00375715795227528,1110,0.00340204
1120,0.00363892695174694,1120,0.00333972
1130,0.00364740415360451,1130,0.00338388
1140,0.00347320385103226,1140,0.0032488
1150,0.00341945406433582,1150,0.00321804
1160,0.00327450180516243,1160,0.0030924
1170,0.00335293416761398,1170,0.00316756
1180,0.00361394563064575,1180,0.0034104
1190,0.00423067608721733,1190,0.00398328
1200,0.00418573454582691,1200,0.00393132
1210,0.00432360443871975,1210,0.00405212
1220,0.00447551371908188,1220,0.004188
1230,0.00452263520165444,1230,0.00422632
1240,0.00453122747313023,1240,0.00423364
1250,0.00446261454097271,1250,0.00416908
1260,0.00447510464541435,1260,0.00417892
1270,0.00454584740286827,1270,0.00424488
1280,0.00444158940067291,1280,0.00414816
1290,0.00448381799926758,1290,0.0042122
1300,0.00440053486917973,1300,0.00419476
1310,0.00420595151472092,1310,0.0040876
1320,0.00421062031517029,1320,0.00417088
1330,0.00421344,1330,0.00421344
1340,0.00425554064137459,1340,0.00420856
1350,0.00443201075496674,1350,0.00426208
1360,0.00456279034309387,1360,0.0042456
1370,0.00451530922487736,1370,0.00410636
1380,0.00455646162172794,1380,0.00408452
1390,0.00475239009635925,1390,0.00423056
1400,0.00484226746995926,1400,0.00428912
1410,0.00485768576683044,1410,0.00429636
1420,0.00445505278273583,1420,0.00392632
1430,0.0048096850332737,1430,0.00420668
1440,0.00493637755331993,1440,0.00426392
1450,0.00522845536184311,1450,0.004447
1460,0.00491491200287819,1460,0.00411036
1470,0.00514436672247887,1470,0.00421828
1480,0.00495364327438831,1480,0.00397788
1490,0.00508277442636967,1490,0.00399196
1500,0.00560978952941895,1500,0.00431076
