Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.0031389678887558,1100,0.00279528
1110,0.00300423323488712,1110,0.00272028
1120,0.00311566204351902,1120,0.00285948
1130,0.00299727226675034,1130,0.00278072
1140,0.00304702865305901,1140,0.00285016
1150,0.0030592363766098,1150,0.00287904
1160,0.00281447898656368,1160,0.00265796
1170,0.00305455778858185,1170,0.00288568
1180,0.00287966953212738,1180,0.00271748
1190,0.00298048925406933,1190,0.0028062
1200,0.00301373909425736,1200,0.00283056
1210,0.00316740527142048,1210,0.00296852
1220,0.00304715372936726,1220,0.0028514
1230,0.00296348220594883,1230,0.00276932
1240,0.00317585355780602,1240,0.00296728
1250,0.00311462895572662,1250,0.00290976
1260,0.00291809394641876,1260,0.00272496
1270,0.00279865055520058,1270,0.00261336
1280,0.00304037981538773,1280,0.00283952
1290,0.00297561499511719,1290,0.00279536
1300,0.00293815189431667,1300,0.00280076
1310,0.00291000479445457,1310,0.00282812
1320,0.00299809637582302,1320,0.0029698
1330,0.00277532,1330,0.00277532
1340,0.00296582231081486,1340,0.00293308
1350,0.00311229045658112,1350,0.00299296
1360,0.00329385831607819,1360,0.00306488
1370,0.00310567981734276,1370,0.0028244
1380,0.00315872965969563,1380,0.00283156
1390,0.0033400274256134,1390,0.00297328
1400,0.00320915148548126,1400,0.00284256
1410,0.00311367848121643,1410,0.00275388
1420,0.00326102347683907,1420,0.002874
1430,0.00330088171157837,1430,0.00288704
1440,0.00372555311114788,1440,0.00321804
1450,0.00374186688432694,1450,0.0031826
1460,0.00362514159766197,1460,0.00303172
1470,0.00401272994893074,1470,0.00329036
1480,0.00400661957399845,1480,0.0032174
1490,0.00394260196889877,1490,0.00309648
1500,0.00406878785705566,1500,0.0031266
