Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00169251466827393,1100,0.0015072
1110,0.00126650737195015,1110,0.0011468
1120,0.00100024401497841,1120,9.18E-4
1130,0.0010239825129509,1130,9.5E-4
1140,4.82793295717239E-4,1140,4.516E-4
1150,9.36778505897522E-4,1150,8.816E-4
1160,0.00134012724246979,1160,0.0012656
1170,7.61289526748657E-4,1170,7.192E-4
1180,0.00129493360328674,1180,0.001222
1190,0.00115769841313362,1190,0.00109
1200,0.00116607563734055,1200,0.0010952
1210,0.00152708771524429,1210,0.0014312
1220,0.0012456205327034,1220,0.0011656
1230,0.00136246643385887,1230,0.0012732
1240,9.46993619728088E-4,1240,8.848E-4
1250,7.95098698282242E-4,1250,7.428E-4
1260,0.0015527700304985,1260,0.00145
1270,7.15362051486969E-4,1270,6.68E-4
1280,6.79275706768036E-4,1280,6.344E-4
1290,0.00121138238525391,1290,0.001138
1300,0.00138433326659203,1300,0.0013196
1310,0.00107957831716537,1310,0.0010492
1320,0.00119770406770706,1320,0.0011864
1330,0.0018008,1330,0.0018008
1340,0.00157943678641319,1340,0.001562
1350,0.00170205984020233,1350,0.0016368
1360,0.00155575073032379,1360,0.0014476
1370,0.00169204790501595,1370,0.0015388
1380,0.00179468712530136,1380,0.0016088
1390,0.00186116256752014,1390,0.0016568
1400,0.00170970498762131,1400,0.0015144
1410,0.00133597778167725,1410,0.0011816
1420,0.00189171132240295,1420,0.0016672
1430,0.00179642309951782,1430,0.0015712
1440,0.00234412870550156,1440,0.0020248
1450,0.00142780215682983,1450,0.0012144
1460,0.0022809890463829,1460,0.0019076
1470,0.00174101717596054,1470,0.0014276
1480,0.00252695730700493,1480,0.0020292
1490,0.00271508436627388,1490,0.0021324
1500,0.00302328662109375,1500,0.0023232
