Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00527680077415466,1100,0.00469904
1110,0.00505847550242901,1110,0.00458036
1120,0.00515485232555866,1120,0.004731
1130,0.00491054586652756,1130,0.00455576
1140,0.00505804019581318,1140,0.00473124
1150,0.00489679287141323,1150,0.00460836
1160,0.00510908686775208,1160,0.00482496
1170,0.0048163629725647,1170,0.00455008
1180,0.00497725003269196,1180,0.00469692
1190,0.00485247696702003,1190,0.00456872
1200,0.00475646426153183,1200,0.00446736
1210,0.00467345178365707,1210,0.00438
1220,0.00468257569095612,1220,0.00438176
1230,0.00476499413814545,1230,0.0044528
1240,0.00473663775285244,1240,0.00442556
1250,0.00493115331616402,1250,0.0046068
1260,0.00474864918099403,1260,0.00443436
1270,0.00504964219852924,1270,0.00471532
1280,0.00481185033919811,1280,0.00449396
1290,0.00519553176269531,1290,0.0048808
1300,0.0049775572016716,1300,0.0047448
1310,0.00488110983400345,1310,0.00474376
1320,0.00471239613261223,1320,0.00466792
1330,0.00478024,1330,0.00478024
1340,0.00454392436191559,1340,0.00449376
1350,0.00450733896539211,1350,0.00433452
1360,0.00494985802963257,1360,0.00460576
1370,0.0050760117643404,1370,0.00461628
1380,0.00530151112275124,1380,0.0047524
1390,0.00521673712612152,1390,0.00464392
1400,0.00501657970588684,1400,0.00444352
1410,0.00510923310676575,1410,0.00451884
1420,0.00512078266942024,1420,0.00451304
1430,0.00550026519627571,1430,0.00481068
1440,0.00545290089550018,1440,0.00471008
1450,0.00544577663215637,1450,0.00463184
1460,0.00554501788874626,1460,0.00463732
1470,0.00569647746491432,1470,0.004671
1480,0.00603187149964809,1480,0.00484372
1490,0.00590738389878273,1490,0.0046396
1500,0.00601164512023926,1500,0.00461956
