Wavelength,S2 / S2c,
nm,Undefined / Undefined,
1100,0.890509268990315
1110,0.90548229358837
1120,0.917776048897244
1130,0.927750218372679
1140,0.935389956749713
1150,0.941097596123156
1160,0.944387935631815
1170,0.944712851983641
1180,0.943677727489945
1190,0.941523273794271
1200,0.939218662091088
1210,0.937208770467416
1220,0.935758498995092
1230,0.93448173720798
1240,0.934325196672449
1250,0.93422363991385
1260,0.933815034757265
1270,0.933792893558554
1280,0.933935946301462
1290,0.93942260829678
1300,0.953238668639823
1310,0.971860941737753
1320,0.990561885851567
1330,1
1340,0.988960123910504
1350,0.961658316199639
1360,0.930483252737228
1370,0.909430516380976
1380,0.896423659210155
1390,0.890196283179906
1400,0.885766849231087
1410,0.884445846484488
1420,0.881318402155691
1430,0.874626918581556
1440,0.863775097010626
1450,0.850538006397432
1460,0.836303884503519
1470,0.819980422773472
1480,0.803021085625347
1490,0.785389959328025
1500,0.768435246526353
