Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.0031227075302124,1100,0.0027808
1110,0.00286698041296005,1110,0.002596
1120,0.0030094487683773,1120,0.002762
1130,0.00341428106107712,1130,0.0031676
1140,0.00286639810557365,1140,0.0026812
1150,0.00284136311793327,1150,0.002674
1160,0.00324188808908463,1160,0.0030616
1170,0.00316371264953613,1170,0.0029888
1180,0.00359741456336975,1180,0.0033948
1190,0.00285877160439491,1190,0.0026916
1200,0.00330487470626831,1200,0.003104
1210,0.00320227477011681,1210,0.0030012
1220,0.00303881824536324,1220,0.0028436
1230,0.00301215089383125,1230,0.0028148
1240,0.0029514349070549,1240,0.0027576
1250,0.00288753129844666,1250,0.0026976
1260,0.00272987680120468,1260,0.0025492
1270,0.00294197998180389,1270,0.0027472
1280,0.00324433384537697,1280,0.00303
1290,0.00316918070068359,1290,0.0029772
1300,0.00297847757692337,1300,0.0028392
1310,0.00273989815378189,1310,0.0026628
1320,0.00310248157525063,1320,0.0030732
1330,0.002612,1330,0.002612
1340,0.00283732370209694,1340,0.002806
1350,0.00280265865182877,1350,0.0026952
1360,0.00327872639408112,1360,0.0030508
1370,0.00283913938832283,1370,0.002582
1380,0.00348629798855782,1380,0.0031252
1390,0.00381938238143921,1390,0.0034
1400,0.00336431647062302,1400,0.00298
1410,0.00298039728546143,1410,0.002636
1420,0.00302682888894081,1420,0.0026676
1430,0.00340259365081787,1430,0.002976
1440,0.00357824624800682,1440,0.0030908
1450,0.00369225122966766,1450,0.0031404
1460,0.00386701539945602,1460,0.003234
1470,0.00374935780735016,1470,0.0030744
1480,0.00364872112631798,1480,0.00293
1490,0.00446402447390556,1490,0.003506
1500,0.0046759958190918,1500,0.0035932
