Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,8.68267211723328E-4,1100,7.732E-4
1110,6.91786028766632E-4,1110,6.264E-4
1120,0.00118721773281097,1120,0.0010896
1130,9.0455381565094E-4,1130,8.392E-4
1140,9.29238114786148E-4,1140,8.692E-4
1150,6.73681457281113E-4,1150,6.34E-4
1160,7.9628293800354E-4,1160,7.52E-4
1170,8.36232933998108E-4,1170,7.9E-4
1180,1.45812490844727E-4,1180,1.376E-4
1190,8.79425950527191E-4,1190,8.28E-4
1200,0.0011013409781456,1200,0.0010344
1210,0.00124710740747452,1210,0.0011688
1220,9.60076772975922E-4,1220,8.984E-4
1230,6.99853163480759E-4,1230,6.54E-4
1240,0.0012411096309185,1240,0.0011596
1250,8.9957047123909E-4,1250,8.404E-4
1260,7.70602285480499E-4,1260,7.196E-4
1270,0.00114500764288902,1270,0.0010692
1280,9.69231352090836E-4,1280,9.052E-4
1290,7.19590942382812E-4,1290,6.76E-4
1300,8.23298535633087E-4,1300,7.848E-4
1310,5.49461324214935E-4,1310,5.34E-4
1320,9.98625138044357E-4,1320,9.892E-4
1330,7.76E-5,1330,7.76E-5
1340,4.50978749513626E-4,1340,4.46E-4
1350,0.00136846942186356,1350,0.001316
1360,7.51437490081787E-4,1360,6.992E-4
1370,9.94468498373032E-4,1370,9.044E-4
1380,8.9912843298912E-4,1380,8.06E-4
1390,9.30581283760071E-4,1390,8.284E-4
1400,0.00150242696614265,1400,0.0013308
1410,0.00178054994125366,1410,0.0015748
1420,0.00155131221208572,1420,0.0013672
1430,0.00115980880355835,1430,0.0010144
1440,0.00183427376580238,1440,0.0015844
1450,0.00184306872615814,1450,0.0015676
1460,0.00196818409013748,1460,0.001646
1470,0.00107856233568192,1470,8.844E-4
1480,0.00236855548882484,1480,0.001902
1490,0.00210188579621315,1490,0.0016508
1500,0.0023486689453125,1500,0.0018048
