Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00541487906742096,1100,0.004822
1110,0.0044952839263916,1110,0.0040704
1120,0.00432044397406578,1120,0.0039652
1130,0.00428003132886887,1130,0.0039708
1140,0.00405349658999443,1140,0.0037916
1150,0.00520243598556519,1150,0.004896
1160,0.00474974301424027,1160,0.0044856
1170,0.00473329011096954,1170,0.0044716
1180,0.00419168523826599,1180,0.0039556
1190,0.00488697425551414,1190,0.0046012
1200,0.00495560851573944,1200,0.0046544
1210,0.00522701041045189,1210,0.0048988
1220,0.00426434812431335,1220,0.0039904
1230,0.0044204181157589,1230,0.0041308
1240,0.00448794489855766,1240,0.0041932
1250,0.0045226858104229,1250,0.0042252
1260,0.00491275020132065,1260,0.0045876
1270,0.00505936598210335,1270,0.0047244
1280,0.00461873217010498,1280,0.0043136
1290,0.00477697679443359,1290,0.0044876
1300,0.00407495009150505,1300,0.0038844
1310,0.00429361837768555,1310,0.0041728
1320,0.00451137890911102,1320,0.0044688
1330,0.00429,1330,0.00429
1340,0.00421574126114845,1340,0.0041692
1350,0.0046656904270649,1350,0.0044868
1360,0.00415526017112732,1360,0.0038664
1370,0.00425365097203255,1370,0.0038684
1380,0.00463620070409775,1380,0.004156
1390,0.00488880944824219,1390,0.004352
1400,0.00516704819555283,1400,0.0045768
1410,0.00525572031173706,1410,0.0046484
1420,0.00540417627539635,1420,0.0047628
1430,0.00506181539344788,1430,0.0044272
1440,0.00542687560248375,1440,0.0046876
1450,0.00539423278617859,1450,0.004588
1460,0.00561040082073212,1460,0.004692
1470,0.00567867216176987,1470,0.0046564
1480,0.00494632092618942,1480,0.003972
1490,0.00486535377058983,1490,0.0038212
1500,0.00571186709594727,1500,0.0043892
