Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00311641899375916,1100,0.0027752
1110,0.00298934614090919,1110,0.0027068
1120,0.00302252385354042,1120,0.002774
1130,0.00346084531850815,1130,0.0032108
1140,0.00280824054293632,1140,0.0026268
1150,0.00347466619133949,1150,0.00327
1160,0.00327365469565392,1160,0.0030916
1170,0.00316540628585815,1170,0.0029904
1180,0.00304892222862244,1180,0.0028772
1190,0.0028621703520298,1190,0.0026948
1200,0.00266647171854973,1200,0.0025044
1210,0.00290266169686317,1210,0.0027204
1220,0.00283662932567596,1220,0.0026544
1230,0.00364908147931099,1230,0.00341
1240,0.00298611234068871,1240,0.00279
1250,0.00298900593037605,1250,0.0027924
1260,0.00266048404397964,1260,0.0024844
1270,0.00359522975935936,1270,0.0033572
1280,0.00211063725280762,1280,0.0019712
1290,0.00304570059814453,1290,0.0028612
1300,0.00326717757310867,1300,0.0031144
1310,0.0028893022441864,1310,0.002808
1320,0.00295024474668503,1320,0.0029224
1330,0.0029416,1330,0.0029416
1340,0.00275926190958023,1340,0.0027288
1350,0.00295614352011681,1350,0.0028428
1360,0.00301864648475647,1360,0.0028088
1370,0.00328117425823212,1370,0.002984
1380,0.0030119686961174,1380,0.0027
1390,0.00357134719619751,1390,0.0031792
1400,0.00332638323793411,1400,0.0029464
1410,0.00334808514480591,1410,0.0029612
1420,0.00259066416225433,1420,0.0022832
1430,0.00265210222864151,1430,0.0023196
1440,0.0033091947312355,1440,0.0028584
1450,0.00340960659980774,1450,0.0029
1460,0.00343559327325821,1460,0.0028732
1470,0.00405765785083771,1470,0.0033272
1480,0.00333042313318253,1480,0.0026744
1490,0.00364354034070969,1490,0.0028616
1500,0.00424446954345703,1500,0.0032616
