Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.0026011632676506,1100,0.00231636
1110,0.00255015478088379,1110,0.00230912
1120,0.00229899222423077,1120,0.00210996
1130,0.00235822094856262,1130,0.00218784
1140,0.0024500583777523,1140,0.00229176
1150,0.00234679167080879,1150,0.00220856
1160,0.00235305843727589,1160,0.0022222
1170,0.00243625350831986,1170,0.00230156
1180,0.00253429738811493,1180,0.00239156
1190,0.00258916594825745,1190,0.00243776
1200,0.0022914365811348,1200,0.00215216
1210,0.00240053237965107,1210,0.0022498
1220,0.0025552746809864,1220,0.00239112
1230,0.00250059461513042,1230,0.00233676
1240,0.00242241139173031,1240,0.00226332
1250,0.00252393527551651,1250,0.00235792
1260,0.00225753486668587,1260,0.00210812
1270,0.00242336391250133,1270,0.00226292
1280,0.00251773155248165,1280,0.0023514
1290,0.00220675974975586,1290,0.00207308
1300,0.00256313563473701,1300,0.00244328
1310,0.00231177106056213,1310,0.00224672
1320,0.00238696848099232,1320,0.00236444
1330,0.00222168,1330,0.00222168
1340,0.00241651805994987,1340,0.00238984
1350,0.00247301974093914,1350,0.0023782
1360,0.00254865414613724,1360,0.00237148
1370,0.00262419168591023,1370,0.00238652
1380,0.00262848930390358,1380,0.00235624
1390,0.00282773591348648,1390,0.00251724
1400,0.00263766927157879,1400,0.00233636
1410,0.0026862922240448,1410,0.00237588
1420,0.00255648809157848,1420,0.00225308
1430,0.00272093157601357,1430,0.0023798
1440,0.00287926800460815,1440,0.00248704
1450,0.00300012460443497,1450,0.00255172
1460,0.00314765965909958,1460,0.0026324
1470,0.00338300759744644,1470,0.002774
1480,0.00311777616405964,1480,0.00250364
1490,0.0036904469755125,1490,0.00289844
1500,0.00358229273376465,1500,0.00275276
