Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00447177827190399,1100,0.00398216
1110,0.00434963778738499,1110,0.00393852
1120,0.00415094728673458,1120,0.00380964
1130,0.00432249965624809,1130,0.0040102
1140,0.00425260071619988,1140,0.00397784
1150,0.00419705673064232,1150,0.00394984
1160,0.00438785783220291,1160,0.00414384
1170,0.0041383156710434,1170,0.00390952
1180,0.00445919181667328,1180,0.00420804
1190,0.0042845462372303,1190,0.004034
1200,0.00414323113143444,1200,0.0038914
1210,0.00428856422032356,1210,0.00401928
1220,0.0043519348254633,1220,0.00407236
1230,0.00451304699929237,1230,0.00421736
1240,0.00434910672908306,1240,0.00406348
1250,0.00434752432551861,1250,0.00406156
1260,0.00430145141221047,1260,0.00401676
1270,0.0042085991734457,1270,0.00392996
1280,0.00418641130099297,1280,0.00390984
1290,0.00429655403686523,1290,0.00403628
1300,0.00409131535291672,1300,0.0039
1310,0.00426287323842049,1310,0.00414292
1320,0.00426666931200027,1320,0.0042264
1330,0.00400808,1330,0.00400808
1340,0.00390854990665913,1340,0.0038654
1350,0.0042138459489584,1350,0.00405228
1360,0.0045299042057991,1360,0.004215
1370,0.00441656611214638,1370,0.00401656
1380,0.00445499174298763,1380,0.00399356
1390,0.00443825712896347,1390,0.00395092
1400,0.00470512077034473,1400,0.00416764
1410,0.00471332418663025,1410,0.00416868
1420,0.00455907875084877,1420,0.004018
1430,0.00494706932530403,1430,0.00432684
1440,0.00471344915370941,1440,0.00407136
1450,0.00498155281496048,1450,0.004237
1460,0.00510082528497696,1460,0.00426584
1470,0.00518773361150742,1470,0.00425384
1480,0.00499981889874458,1480,0.00401496
1490,0.00537822001647949,1490,0.004224
1500,0.00529106390991211,1500,0.00406584
