Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00433684424686432,1100,0.003862
1110,0.00393646571030617,1110,0.0035644
1120,0.00535293986577988,1120,0.0049128
1130,0.00401616720342636,1130,0.003726
1140,0.00429040313191414,1140,0.0040132
1150,0.00361492794585228,1150,0.003402
1160,0.00373871781582832,1160,0.0035308
1170,0.00445299329967499,1170,0.0042068
1180,0.0051911789981842,1180,0.0048988
1190,0.00421869550180435,1190,0.003972
1200,0.00457699593663216,1200,0.0042988
1210,0.0042586029129982,1210,0.0039912
1220,0.00435069518938065,1220,0.0040712
1230,0.00414518534259796,1230,0.0038736
1240,0.00410135573101044,1240,0.003832
1250,0.00450855643129349,1250,0.004212
1260,0.00397294952630997,1260,0.00371
1270,0.00381112345633507,1270,0.0035588
1280,0.00476306755042076,1280,0.0044484
1290,0.00486383865966797,1290,0.0045692
1300,0.00450590197534561,1300,0.0042952
1310,0.00477146451807022,1310,0.0046372
1320,0.00454126093912125,1320,0.0044984
1330,0.0041744,1330,0.0041744
1340,0.00448107046265602,1340,0.0044316
1350,0.00381382861065865,1350,0.0036676
1360,0.00473216469726562,1360,0.0044032
1370,0.00481224230017662,1370,0.0043764
1380,0.00506680067324638,1380,0.004542
1390,0.00505461557750702,1390,0.0044996
1400,0.00504331360321045,1400,0.0044672
1410,0.00481340945510864,1410,0.0042572
1420,0.00530432586970329,1420,0.0046748
1430,0.00467170620203018,1430,0.004086
1440,0.00538751350450516,1440,0.0046536
1450,0.00456416993808746,1450,0.003882
1460,0.00561183570585251,1460,0.0046932
1470,0.0053425665763855,1470,0.0043808
1480,0.00467335175523758,1480,0.0037528
1490,0.00496823260045052,1490,0.003902
1500,0.00606323046875,1500,0.0046592
