Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00268834933376312,1100,0.002394
1110,0.00232804110574722,1110,0.002108
1120,0.00178736414179802,1120,0.0016404
1130,0.00195224960784912,1130,0.0018112
1140,0.00259656412010193,1140,0.0024288
1150,0.00219063358411789,1150,0.0020616
1160,0.00177511797509193,1160,0.0016764
1170,0.00213948608379364,1170,0.0020212
1180,0.00217277566299438,1180,0.0020504
1190,0.0020481702934742,1190,0.0019284
1200,0.00260812534809113,1200,0.0024496
1210,0.00204180761032104,1210,0.0019136
1220,0.00225827497401237,1220,0.0021132
1230,0.00278186281924248,1230,0.0025996
1240,0.00322414509501457,1240,0.0030124
1250,0.00247863562970161,1250,0.0023156
1260,0.00219700896177292,1260,0.0020516
1270,0.00231057659025192,1270,0.0021576
1280,0.00267769969654083,1280,0.0025008
1290,0.00268590512695312,1290,0.0025232
1300,0.00201460564198494,1300,0.0019204
1310,0.00312472687149048,1310,0.0030368
1320,0.00204086188745499,1320,0.0020216
1330,0.0023388,1330,0.0023388
1340,0.00248705679888725,1340,0.0024596
1350,0.00264168671679497,1350,0.0025404
1360,0.00308699806423187,1360,0.0028724
1370,0.0026698026471138,1370,0.002428
1380,0.00346041736865044,1380,0.003102
1390,0.00271355884723663,1390,0.0024156
1400,0.00311368618321419,1400,0.002758
1410,0.0027728096748352,1410,0.0024524
1420,0.00305133762488365,1420,0.0026892
1430,0.00274265512418747,1430,0.0023988
1440,0.0027502529399395,1440,0.0023756
1450,0.00274649690246582,1450,0.002336
1460,0.00265884212808609,1460,0.0022236
1470,0.00309519584798813,1470,0.002538
1480,0.00341510335044861,1480,0.0027424
1490,0.00240237346758842,1490,0.0018868
1500,0.00395088592529297,1500,0.003036
