Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,-0.00129894212253571,1100,-0.00115672
1110,-0.00129040623795033,1110,-0.00116844
1120,-0.00119802646987915,1120,-0.00109952
1130,-0.0012458956916523,1130,-0.00115588
1140,-0.00128382819521904,1140,-0.00120088
1150,-0.00129635864019394,1150,-0.00122
1160,-0.00130594637380123,1160,-0.00123332
1170,-0.00122526119716644,1170,-0.00115752
1180,-0.00127929267040253,1180,-0.00120724
1190,-0.00108598483803749,1190,-0.00102248
1200,-0.00121586170089245,1200,-0.00114196
1210,-0.00128103794782162,1210,-0.0012006
1220,-0.00122954800970078,1220,-0.00115056
1230,-0.0012354655570364,1230,-0.00115452
1240,-0.0010364699608326,1240,-9.684E-4
1250,-0.00104000793652534,1250,-9.716E-4
1260,-9.45754744920731E-4,1260,-8.8316E-4
1270,-8.44212892856598E-4,1270,-7.8832E-4
1280,-8.02110683250427E-4,1280,-7.4912E-4
1290,-7.32662801513672E-4,1290,-6.8828E-4
1300,-6.81508232274056E-4,1300,-6.4964E-4
1310,-5.89878629112244E-4,1310,-5.7328E-4
1320,-8.87577053546906E-5,1320,-8.792E-5
1330,-6.072E-5,1330,-6.072E-5
1340,3.23612643485069E-4,1340,3.2004E-4
1350,2.17249720072746E-4,1350,2.0892E-4
1360,4.53699729423523E-4,1360,4.2216E-4
1370,7.69228640780449E-4,1370,6.9956E-4
1380,0.00114454810452461,1380,0.001026
1390,0.00167082252319336,1390,0.00148736
1400,0.00210628790366173,1400,0.00186568
1410,0.00278443277198792,1410,0.00246268
1420,0.00352490086715698,1420,0.00310656
1430,0.00453162361664772,1430,0.00396348
1440,0.0056894902585268,1440,0.00491444
1450,0.00693829077079773,1450,0.00590128
1460,0.00833261704163551,1460,0.0069686
1470,0.0100904848093987,1470,0.008274
1480,0.0118155303389215,1480,0.00948812
1490,0.01417344322752,1490,0.01113168
1500,0.0170878679229736,1500,0.01313092
