Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,-0.00162203814188004,1100,-0.00144444
1110,-0.00135441632452011,1110,-0.0012264
1120,-0.00155026926417351,1120,-0.0014228
1130,-0.00147819959816933,1130,-0.0013714
1140,-0.00128169004953384,1140,-0.00119888
1150,-0.00128739038861752,1150,-0.00121156
1160,-0.00115448319367886,1160,-0.00109028
1170,-0.00100957661155701,1170,-9.5376E-4
1180,-8.97467403678894E-4,1180,-8.4692E-4
1190,-6.47121549682617E-4,1190,-6.0928E-4
1200,-2.27678610563278E-4,1200,-2.1384E-4
1210,8.92437231016159E-5,1210,8.364E-5
1220,3.96085101442337E-4,1220,3.7064E-4
1230,9.03474050250053E-4,1230,8.4428E-4
1240,0.00122428465385914,1240,0.00114388
1250,0.00200238992043972,1250,0.00187068
1260,0.00261139509349823,1260,0.00243856
1270,0.00351101408311844,1270,0.00327856
1280,0.00488693043465614,1280,0.00456408
1290,0.00595455117919922,1290,0.00559384
1300,0.00748496702319145,1300,0.00713496
1310,0.00920995958948135,1310,0.0089508
1320,0.0110441963861704,1320,0.01093996
1330,0.01341876,1330,0.01341876
1340,0.0161751314469051,1340,0.01599656
1350,0.018062007791543,1350,0.01736948
1360,0.0206126869490433,1360,0.01917976
1370,0.0251596131731462,1370,0.02288092
1380,0.0279127840312099,1380,0.02502168
1390,0.0328024285786629,1390,0.0292006
1400,0.0378471603775883,1400,0.03352376
1410,0.0431528964172363,1410,0.0381664
1420,0.0501211819609737,1420,0.04417272
1430,0.0593860523801804,1430,0.05194064
1440,0.0700514754470348,1440,0.06050872
1450,0.0820959903905487,1450,0.06982576
1460,0.09335549128335,1460,0.07807356
1470,0.0989213861053467,1470,0.0811136
1480,0.112430422583103,1480,0.090284
1490,0.129656355789328,1490,0.1018308
1500,0.15024870413208,1500,0.1154564
