Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,4.36154921150208E-4,1100,3.884E-4
1110,4.47407975692749E-4,1110,4.0512E-4
1120,4.8839801445961E-4,1120,4.4824E-4
1130,4.10067270765305E-4,1130,3.8044E-4
1140,4.60000662713051E-4,1140,4.3028E-4
1150,3.69653478484154E-4,1150,3.4788E-4
1160,3.29144399533272E-4,1160,3.1084E-4
1170,4.86793419857025E-4,1170,4.5988E-4
1180,5.27256271400452E-4,1180,4.9756E-4
1190,4.36356711974144E-4,1190,4.1084E-4
1200,5.68685463309288E-4,1200,5.3412E-4
1210,4.63461305193901E-4,1210,4.3436E-4
1220,2.84133139357567E-4,1220,2.6588E-4
1230,5.58598396539688E-4,1230,5.22E-4
1240,6.51721694083214E-4,1240,6.0892E-4
1250,6.48923848743439E-4,1250,6.0624E-4
1260,7.31151217947006E-4,1260,6.8276E-4
1270,5.88653012666702E-4,1270,5.4968E-4
1280,6.18329342913628E-4,1280,5.7748E-4
1290,5.6136609375E-4,1290,5.2736E-4
1300,6.98419002399445E-4,1300,6.6576E-4
1310,6.67749851989746E-4,1310,6.4896E-4
1320,7.74832961940765E-4,1320,7.6752E-4
1330,8.4768E-4,1330,8.4768E-4
1340,5.20061413564682E-4,1340,5.1432E-4
1350,8.09934242630005E-4,1350,7.7888E-4
1360,7.7684364320755E-4,1360,7.2284E-4
1370,9.86067636666298E-4,1370,8.9676E-4
1380,8.90962651190758E-4,1380,7.9868E-4
1390,0.00118913100402832,1390,0.00105856
1400,0.00105124729019642,1400,9.3116E-4
1410,0.0011777770274353,1410,0.00104168
1420,0.001118097611022,1420,9.854E-4
1430,0.0015398565621376,1430,0.0013468
1440,0.00175369723582268,1440,0.0015148
1450,0.00145014095869064,1450,0.0012334
1460,0.00209101025644302,1460,0.00174872
1470,0.00223580947676659,1470,0.00183332
1480,0.0023093291486311,1480,0.00185444
1490,0.00254350081290722,1490,0.00199764
1500,0.00247911585083008,1500,0.00190504
