Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,-0.00107798990243912,1100,-9.5996E-4
1110,-8.58680512590408E-4,1110,-7.7752E-4
1120,-0.00101066049949169,1120,-9.2756E-4
1130,-0.00114423039626122,1130,-0.00106156
1140,-0.00114681581971169,1140,-0.00107272
1150,-0.00123086065119267,1150,-0.00115836
1160,-6.75188633761406E-4,1160,-6.3764E-4
1170,-0.00112216108606339,1170,-0.00106012
1180,-0.00113089455108643,1180,-0.0010672
1190,-0.00103054276724339,1190,-9.7028E-4
1200,-0.00100249285709858,1200,-9.4156E-4
1210,-8.60555327067375E-4,1210,-8.0652E-4
1220,-8.53126101293564E-4,1220,-7.9832E-4
1230,-8.66790615320206E-4,1230,-8.1E-4
1240,-9.25288114972115E-4,1240,-8.6452E-4
1250,-9.88671192355156E-4,1250,-9.2364E-4
1260,-9.09302129859924E-4,1260,-8.4912E-4
1270,-7.93837696895599E-4,1270,-7.4128E-4
1280,-7.20691823315621E-4,1280,-6.7308E-4
1290,-7.34791768798828E-4,1290,-6.9028E-4
1300,-7.22757083473206E-4,1300,-6.8896E-4
1310,-5.44481187868118E-4,1310,-5.2916E-4
1320,-5.31132892870903E-4,1320,-5.2612E-4
1330,-3.8448E-4,1330,-3.8448E-4
1340,-2.7353984600544E-4,1340,-2.7052E-4
1350,-1.00493073654175E-4,1350,-9.664E-5
1360,-3.34879751014709E-4,1360,-3.116E-4
1370,-1.6713756275177E-5,1370,-1.52E-5
1380,-2.37521620287895E-4,1380,-2.1292E-4
1390,4.08898584365845E-6,1390,3.64E-6
1400,-5.12550227403641E-5,1400,-4.54E-5
1410,2.09441879043579E-4,1410,1.8524E-4
1420,1.53860397863388E-5,1420,1.356E-5
1430,2.99464828300476E-4,1430,2.6192E-4
1440,5.14393158054352E-4,1440,4.4432E-4
1450,9.29576331748962E-4,1450,7.9064E-4
1460,0.00102962573288918,1460,8.6108E-4
1470,0.00135339816558838,1470,0.00110976
1480,0.0015443181034708,1480,0.00124012
1490,0.00187320958528519,1490,0.0014712
1500,0.0022793852935791,1500,0.00175156
