Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,-3.49013773155212E-5,1100,-3.108E-5
1110,8.90133363962174E-5,1110,8.06E-5
1120,1.62654059429169E-4,1120,1.4928E-4
1130,1.65475574092865E-4,1130,1.5352E-4
1140,1.62883938298225E-4,1140,1.5236E-4
1150,1.4791239566803E-4,1150,1.392E-4
1160,1.74801047081947E-4,1160,1.6508E-4
1170,8.60790660667419E-5,1170,8.132E-5
1180,1.17964000587463E-4,1180,1.1132E-4
1190,1.40623183393478E-4,1190,1.324E-4
1200,2.37473986625671E-4,1200,2.2304E-4
1210,9.60725110960007E-5,1210,9.004E-5
1220,2.76054131784439E-4,1220,2.5832E-4
1230,3.4247860311985E-4,1230,3.2004E-4
1240,3.82436437840462E-4,1240,3.5732E-4
1250,2.48291725974083E-4,1250,2.3196E-4
1260,3.54888267660141E-4,1260,3.314E-4
1270,4.00988273291588E-4,1270,3.7444E-4
1280,3.63965003538132E-4,1280,3.3992E-4
1290,5.15465559082031E-4,1290,4.8424E-4
1300,3.5730820748806E-4,1300,3.406E-4
1310,5.61314871883392E-4,1310,5.4552E-4
1320,5.12638339161873E-4,1320,5.078E-4
1330,7.4224E-4,1330,7.4224E-4
1340,6.67569888854027E-4,1340,6.602E-4
1350,7.27202155089378E-4,1350,6.9932E-4
1360,6.91941524047852E-4,1360,6.4384E-4
1370,7.43938088521957E-4,1370,6.7656E-4
1380,0.00100724695374012,1380,9.0292E-4
1390,0.00112959357278824,1390,0.00100556
1400,0.00101069485810757,1400,8.9524E-4
1410,0.00105363149559021,1410,9.3188E-4
1420,0.00123201784660816,1420,0.0010858
1430,0.00129810777130127,1430,0.00113536
1440,0.00153919695601463,1440,0.00132952
1450,0.00170184046934128,1450,0.00144748
1460,0.00197971100060463,1460,0.00165564
1470,0.00219610121167183,1470,0.00180076
1480,0.00228716285646439,1480,0.00183664
1490,0.00250112695823193,1490,0.00196436
1500,0.00297659433288574,1500,0.00228732
