Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,-2.21895500564575E-5,1100,-1.976E-5
1110,2.84931027173996E-5,1110,2.58E-5
1120,-1.23864640111923E-4,1120,-1.1368E-4
1130,-2.04537812271118E-4,1130,-1.8976E-4
1140,-2.3310064260006E-4,1140,-2.1804E-4
1150,-2.54936364717484E-4,1150,-2.3992E-4
1160,-1.94581054105759E-4,1160,-1.8376E-4
1170,-2.89442447433472E-4,1170,-2.7344E-4
1180,-2.05875368614197E-4,1180,-1.9428E-4
1190,-1.61950324802399E-4,1190,-1.5248E-4
1200,1.38711042761803E-4,1200,1.3028E-4
1210,-5.24963077068329E-5,1210,-4.92E-5
1220,-5.24066840457916E-5,1220,-4.904E-5
1230,1.0641192442894E-4,1230,9.944E-5
1240,-7.46206997823715E-5,1240,-6.972E-5
1250,-2.92049984974861E-4,1250,-2.7284E-4
1260,-5.99690494537354E-7,1260,-5.6E-7
1270,9.62097705173493E-5,1270,8.984E-5
1280,1.77699552798271E-4,1280,1.6596E-4
1290,-1.48176123046875E-5,1290,-1.392E-5
1300,1.49721160812378E-4,1300,1.4272E-4
1310,1.45494065999985E-4,1310,1.414E-4
1320,1.92173757863045E-4,1320,1.9036E-4
1330,2.6352E-4,1330,2.6352E-4
1340,3.12125830492973E-4,1340,3.0868E-4
1350,2.19246271204948E-4,1350,2.1084E-4
1360,3.75417826137543E-4,1360,3.4932E-4
1370,6.63008321294785E-4,1370,6.0296E-4
1380,2.5871695555687E-4,1380,2.3192E-4
1390,4.65739980983734E-4,1390,4.146E-4
1400,7.01945439186096E-4,1400,6.2176E-4
1410,7.71375661621094E-4,1410,6.8224E-4
1420,6.79845103125572E-4,1420,5.9916E-4
1430,9.77559667825699E-4,1430,8.55E-4
1440,0.00140592152309418,1440,0.0012144
1450,0.00115705587827682,1450,9.8412E-4
1460,0.00171880105621338,1460,0.00143744
1470,0.00173872443829536,1470,0.00142572
1480,0.00197912611318588,1480,0.00158928
1490,0.00197155563501835,1490,0.00154844
1500,0.00255313640136719,1500,0.00196192
