Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,0.00100796255722046,1100,8.976E-4
1110,6.65280816936493E-4,1110,6.024E-4
1120,6.59420128393173E-4,1120,6.052E-4
1130,3.86742026996613E-4,1130,3.588E-4
1140,8.16771651744842E-4,1140,7.64E-4
1150,3.3152778339386E-4,1150,3.12E-4
1160,5.52315399551392E-4,1160,5.216E-4
1170,-3.00620447158813E-5,1170,-2.84E-5
1180,3.77671306228638E-4,1180,3.564E-4
1190,4.75824668884277E-4,1190,4.48E-4
1200,4.68474507331848E-4,1200,4.4E-4
1210,8.1561336607933E-4,1210,7.644E-4
1220,8.21152039575577E-4,1220,7.684E-4
1230,4.91395371055603E-4,1230,4.592E-4
1240,3.00537758159637E-4,1240,2.808E-4
1250,0.00108924668197632,1250,0.0010176
1260,3.87657069683075E-4,1260,3.62E-4
1270,0.00162348633241653,1270,0.001516
1280,6.6000243639946E-4,1280,6.164E-4
1290,0.00101168525390625,1290,9.504E-4
1300,0.00115060376386642,1300,0.0010968
1310,9.71743959903717E-4,1310,9.444E-4
1320,0.00147835286307335,1320,0.0014644
1330,0.0010076,1330,0.0010076
1340,0.001006309532547,1340,9.952E-4
1350,0.00165131416559219,1350,0.001588
1360,0.0015948701877594,1360,0.001484
1370,0.0019418745777607,1370,0.001766
1380,0.00158674973087311,1380,0.0014224
1390,0.00133229044246674,1390,0.001186
1400,0.00144688187541962,1400,0.0012816
1410,0.001384821925354,1410,0.0012248
1420,0.00216221514873505,1420,0.0019056
1430,0.00186365176439285,1430,0.00163
1440,0.00263170356249809,1440,0.0022732
1450,0.00235098253688812,1450,0.0019996
1460,0.00285876945486069,1460,0.0023908
1470,0.00273518725290298,1470,0.0022428
1480,0.00375083550596237,1480,0.003012
1490,0.0040942718477726,1490,0.0032156
1500,0.00338193753051758,1500,0.0025988
