Wavelength,S2c,Wavelength,S2
nm,V,nm,V
1100,5.1777114068985E-4,1100,4.6108E-4
1110,6.66738603587151E-4,1110,6.0372E-4
1120,3.66494637122154E-4,1120,3.3636E-4
1130,6.91522337903976E-4,1130,6.4156E-4
1140,4.32760686683655E-4,1140,4.048E-4
1150,4.39486830806732E-4,1150,4.136E-4
1160,7.89082507181168E-4,1160,7.452E-4
1170,5.86252212867737E-4,1170,5.5384E-4
1180,4.83639686203003E-4,1180,4.564E-4
1190,4.56664229092598E-4,1190,4.2996E-4
1200,6.82865477323532E-4,1200,6.4136E-4
1210,6.01488182530403E-4,1210,5.6372E-4
1220,4.38660188970566E-4,1220,4.1048E-4
1230,6.90949832715988E-4,1230,6.4568E-4
1240,7.49760364480019E-4,1240,7.0052E-4
1250,5.82901113538742E-4,1250,5.4456E-4
1260,6.65870624113083E-4,1260,6.218E-4
1270,5.59224645638466E-4,1270,5.222E-4
1280,6.85271835327148E-4,1280,6.4E-4
1290,6.39967565917969E-4,1290,6.012E-4
1300,6.70598057999611E-4,1300,6.3924E-4
1310,7.83527732515335E-4,1310,7.6148E-4
1320,5.5160612154007E-4,1320,5.464E-4
1330,6.8996E-4,1330,6.8996E-4
1340,7.44256499533653E-4,1340,7.3604E-4
1350,6.81946996092796E-4,1350,6.558E-4
1360,7.61625744380951E-4,1360,7.0868E-4
1370,9.41336346845627E-4,1370,8.5608E-4
1380,9.12024121184349E-4,1380,8.1756E-4
1390,0.00106183323595047,1390,9.4524E-4
1400,0.00120501235841751,1400,0.00106736
1410,0.00114023939849854,1410,0.00100848
1420,0.00108905022027493,1420,9.598E-4
1430,0.00111448662199974,1430,9.7476E-4
1440,0.00135803868861198,1440,0.00117304
1450,0.00115667964582443,1450,9.838E-4
1460,0.00154388856003761,1460,0.00129116
1470,0.00173926103647232,1470,0.00142616
1480,0.00175014084331989,1480,0.0014054
1490,0.00205309474720001,1490,0.00161248
1500,0.00192380556030273,1500,0.00147832
